time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1950-11-05,5.2,4.5,6.3,0.0,0.0,339.0,11.8,,1019.7,0.0
1950-11-06,5.5,4.0,6.6,0.0,0.0,314.0,11.4,,1020.9,0.0
1950-11-07,4.2,2.2,6.3,0.1,0.0,283.0,9.4,,1025.1,6.0
1950-11-08,6.0,2.9,7.4,0.6,0.0,223.0,13.3,,1026.6,12.0
1950-11-09,5.5,2.6,9.4,0.6,0.0,205.0,9.1,,1028.7,378.0
1950-11-10,7.3,3.0,9.0,1.3,0.0,70.0,7.1,,1020.7,66.0
1950-11-11,10.0,8.3,16.6,1.8,0.0,46.0,11.7,,1018.0,0.0
1950-11-12,8.8,7.8,11.2,5.0,0.0,140.0,9.9,,1010.1,0.0
1950-11-13,8.6,5.6,13.0,7.0,0.0,217.0,22.3,,1001.2,0.0
1950-11-14,6.0,5.0,8.4,4.7,0.0,215.0,20.2,,1009.4,0.0
1950-11-15,4.5,2.8,8.3,0.0,0.0,254.0,16.3,,1022.2,180.0
1950-11-16,3.9,0.0,5.0,22.3,0.0,76.0,7.1,,1011.9,0.0
1950-11-17,6.9,4.4,10.5,1.8,0.0,289.0,16.5,,1018.1,30.0
1950-11-18,4.3,3.0,6.8,0.5,0.0,209.0,8.9,,1026.3,54.0
1950-11-19,5.8,0.3,7.4,5.5,0.0,89.0,11.9,,1017.6,0.0
1950-11-20,5.8,3.8,7.8,1.7,0.0,165.0,13.1,,1015.7,72.0
1950-11-21,7.3,1.8,10.4,1.9,0.0,154.0,21.9,,1006.2,84.0
1950-11-22,6.8,5.2,9.2,2.6,0.0,172.0,11.7,,1011.3,12.0
1950-11-23,6.6,3.5,8.2,3.3,0.0,215.0,14.3,,1016.6,0.0
1950-11-24,6.6,5.4,8.4,0.4,0.0,210.0,12.9,,1018.9,54.0
1950-11-25,3.0,1.2,6.4,0.0,0.0,354.0,3.4,,1021.4,6.0
1950-11-26,1.8,-0.6,5.1,0.0,0.0,8.0,5.1,,1030.6,174.0
1950-11-27,0.0,-0.6,1.5,2.1,0.0,55.0,7.1,,1038.6,42.0
1950-11-28,6.6,-0.8,11.8,4.0,0.0,192.0,7.3,,1025.9,0.0
1950-11-29,8.0,5.8,12.2,0.7,0.0,232.0,22.0,,1012.9,30.0
1950-11-30,6.8,5.0,7.5,0.0,0.0,258.0,21.1,,1026.0,12.0
1950-12-01,8.0,6.6,8.5,3.2,0.0,215.0,27.0,,1017.3,18.0
1950-12-02,6.9,5.8,9.8,19.0,0.0,206.0,15.1,,1015.6,0.0
1950-12-03,3.8,3.2,4.4,1.0,0.0,247.0,16.3,,1008.7,42.0
1950-12-04,1.0,-0.2,3.8,0.0,0.0,237.0,20.6,,1018.3,258.0
1950-12-05,-0.6,-1.8,1.4,0.5,0.0,201.0,13.1,,1020.5,66.0
1950-12-06,-1.3,-4.1,0.0,0.0,0.0,246.0,5.6,,1024.3,0.0
1950-12-07,-3.6,-4.0,-1.6,2.6,0.0,181.0,9.1,,1018.4,0.0
1950-12-08,-1.2,-6.3,0.8,0.0,10.0,20.0,8.5,,1022.1,138.0
1950-12-09,-1.3,-3.3,0.4,0.0,0.0,2.0,6.9,,1032.0,0.0
1950-12-10,-3.7,-6.2,-1.6,1.9,0.0,290.0,8.0,,1031.0,0.0
1950-12-11,1.6,-2.7,3.6,5.5,30.0,199.0,7.8,,1010.0,0.0
1950-12-12,2.0,1.1,2.9,0.7,20.0,216.0,9.8,,1010.3,120.0
1950-12-13,-0.1,-2.1,2.2,3.9,0.0,189.0,10.5,,1013.5,0.0
1950-12-14,1.7,0.1,2.9,0.6,50.0,76.0,10.2,,1008.5,12.0
1950-12-15,2.2,-0.2,3.6,0.2,0.0,138.0,9.2,,1005.8,6.0
1950-12-16,0.5,0.1,2.5,0.6,0.0,218.0,20.5,,1012.2,186.0
1950-12-17,-1.8,-3.0,0.5,0.4,10.0,183.0,13.0,,1019.1,0.0
1950-12-18,-1.1,-4.4,-0.6,0.1,0.0,149.0,11.6,,1020.9,0.0
1950-12-19,-4.0,-6.8,-0.1,0.0,0.0,63.0,11.3,,1026.1,54.0
1950-12-20,-2.2,-9.4,-0.1,0.8,0.0,344.0,7.8,,1026.8,0.0
1950-12-21,-3.0,-3.2,-0.6,0.0,10.0,85.0,10.5,,1024.0,0.0
1950-12-22,-4.6,-5.6,-3.2,0.0,10.0,69.0,16.3,,1017.1,24.0
1950-12-23,-5.3,-8.0,-0.5,0.0,10.0,32.0,9.2,,1014.7,360.0
1950-12-24,-3.6,-8.3,-1.8,0.1,10.0,8.0,15.5,,1019.6,48.0
1950-12-25,-0.2,-2.3,1.3,14.2,10.0,9.0,12.9,,1021.8,0.0
1950-12-26,-0.5,-1.4,0.3,8.4,170.0,23.0,18.9,,1021.3,0.0
1950-12-27,-0.1,-1.4,0.4,0.5,240.0,43.0,22.3,,1023.0,0.0
1950-12-28,-4.1,-5.8,0.1,0.0,240.0,26.0,20.5,,1024.1,0.0
1950-12-29,-8.2,-9.3,-5.8,0.0,240.0,24.0,10.7,,1025.3,252.0
1950-12-30,-8.6,-10.7,-8.0,0.1,220.0,41.0,5.9,,1023.3,0.0
1950-12-31,-7.0,-9.8,-6.0,0.1,230.0,167.0,9.0,,1017.1,6.0
1951-01-01,0.9,-6.3,2.7,2.8,160.0,156.0,10.8,22.7,1006.9,0.0
1951-01-02,1.4,-0.2,2.8,5.7,140.0,153.0,11.8,29.9,1000.9,0.0
1951-01-03,1.0,-0.2,2.2,0.0,120.0,213.0,10.4,19.8,1015.0,0.0
1951-01-04,0.6,-1.0,2.3,8.5,110.0,202.0,10.3,19.1,1026.9,186.0
1951-01-05,3.3,0.0,4.1,0.0,110.0,156.0,7.4,17.6,1024.3,0.0
1951-01-06,2.6,0.9,7.0,0.0,80.0,130.0,4.6,16.6,1021.8,180.0
1951-01-07,5.0,-0.9,6.5,0.3,40.0,226.0,19.6,55.4,1019.5,318.0
1951-01-08,3.9,2.9,5.6,0.1,20.0,215.0,9.5,30.2,1024.2,12.0
1951-01-09,3.3,2.0,7.0,0.3,0.0,216.0,12.5,52.2,1023.0,258.0
1951-01-10,-0.8,-2.8,3.1,0.0,0.0,138.0,4.6,13.7,1025.9,228.0
1951-01-11,5.7,-1.6,8.4,0.3,0.0,186.0,14.7,34.2,1013.0,0.0
1951-01-12,4.7,2.6,9.5,0.1,0.0,202.0,15.7,46.1,1006.5,0.0
1951-01-13,4.4,0.7,6.6,0.0,0.0,179.0,11.1,38.2,1009.5,96.0
1951-01-14,5.4,1.7,6.7,1.6,0.0,225.0,12.8,39.2,1018.8,54.0
1951-01-15,3.6,1.2,6.0,9.5,0.0,222.0,18.1,61.9,1015.7,0.0
1951-01-16,4.2,2.6,5.6,0.0,0.0,273.0,16.9,56.5,1036.8,18.0
1951-01-17,3.4,1.5,5.0,12.8,0.0,204.0,16.2,40.3,1029.5,0.0
1951-01-18,6.4,4.7,7.8,2.2,0.0,255.0,22.3,76.7,1012.4,78.0
1951-01-19,4.9,4.4,6.4,5.8,0.0,267.0,23.0,45.0,1021.7,0.0
1951-01-20,6.8,3.9,8.7,0.6,0.0,294.0,15.4,47.5,1019.7,0.0
1951-01-21,2.8,2.1,5.5,3.6,0.0,4.0,8.1,24.5,1031.3,0.0
1951-01-22,3.2,1.7,3.8,1.1,0.0,41.0,2.4,10.8,1030.0,0.0
1951-01-23,5.0,2.9,6.2,0.8,0.0,60.0,4.8,16.9,1027.4,0.0
1951-01-24,4.2,2.8,5.8,0.0,0.0,67.0,22.3,38.5,1027.1,216.0
1951-01-25,2.0,1.5,4.2,0.0,0.0,103.0,14.8,32.0,1021.2,0.0
1951-01-26,2.2,1.2,3.0,0.0,0.0,73.0,5.5,11.5,1018.2,0.0
1951-01-27,3.5,2.4,4.8,0.0,0.0,73.0,9.6,19.8,1012.4,0.0
1951-01-28,3.7,2.8,4.6,0.0,0.0,27.0,12.3,25.6,1012.4,0.0
1951-01-29,3.2,2.8,4.0,0.0,0.0,6.0,12.6,31.0,1023.3,0.0
1951-01-30,3.1,2.2,4.2,0.0,0.0,19.0,10.9,19.1,1025.2,0.0
1951-01-31,2.6,1.8,3.2,0.0,0.0,6.0,4.9,16.6,1023.5,0.0
1951-02-01,3.8,2.2,5.2,0.0,0.0,8.0,5.3,17.3,1030.3,0.0
1951-02-02,2.8,1.8,4.2,0.0,0.0,70.0,7.2,14.4,1028.9,0.0
1951-02-03,1.5,0.2,4.2,0.7,0.0,85.0,11.7,22.0,1016.5,0.0
1951-02-04,4.2,-0.3,7.6,1.3,10.0,127.0,12.9,36.0,1001.1,138.0
1951-02-05,4.7,3.2,6.7,1.7,0.0,127.0,10.7,21.6,996.4,0.0
1951-02-06,4.9,1.6,7.4,0.0,0.0,151.0,9.6,38.2,1006.6,114.0
1951-02-07,4.5,0.4,8.0,0.0,0.0,173.0,8.3,32.4,1016.4,420.0
1951-02-08,5.1,-1.2,7.2,0.0,0.0,187.0,11.1,17.3,1015.8,0.0
1951-02-09,5.6,4.6,8.3,2.2,0.0,113.0,6.5,28.1,1016.6,0.0
1951-02-10,5.7,4.6,7.5,0.7,0.0,339.0,8.7,34.2,1019.6,60.0
1951-02-11,5.1,4.0,6.0,0.0,0.0,66.0,14.1,37.1,1019.5,0.0
1951-02-12,5.9,2.8,9.0,0.0,0.0,62.0,11.0,13.0,1021.0,126.0
1951-02-13,3.6,3.0,5.3,0.0,0.0,79.0,11.4,11.9,1014.9,0.0
1951-02-14,5.4,2.2,8.6,0.0,0.0,293.0,8.5,41.8,1016.3,72.0
1951-02-15,3.3,1.2,6.8,0.0,0.0,284.0,6.2,16.6,1022.5,60.0
1951-02-16,1.0,-0.8,3.0,0.0,0.0,62.0,4.1,18.0,1025.6,156.0
1951-02-17,6.2,-1.3,8.6,3.1,0.0,186.0,13.9,53.6,1016.1,0.0
1951-02-18,4.3,2.6,8.6,0.3,0.0,244.0,22.7,55.4,1018.4,480.0
1951-02-19,3.7,1.1,6.8,4.5,0.0,199.0,14.6,56.9,1010.3,42.0
1951-02-20,5.8,1.8,7.9,3.7,0.0,193.0,16.0,43.9,1010.9,96.0
1951-02-21,5.4,4.0,7.9,0.1,0.0,236.0,23.2,78.5,1002.7,318.0
1951-02-22,3.9,1.9,7.6,0.0,0.0,229.0,16.4,49.3,1012.0,174.0
1951-02-23,3.7,2.1,6.2,0.0,0.0,240.0,20.9,54.7,1020.8,156.0
1951-02-24,3.5,-0.4,8.7,0.0,0.0,64.0,7.6,19.4,1019.0,384.0
1951-02-25,3.6,1.8,6.3,0.0,0.0,15.0,9.4,18.4,1018.4,12.0
1951-02-26,1.6,-0.6,5.6,0.0,0.0,338.0,9.1,42.1,1021.6,270.0
1951-02-27,0.2,-0.4,4.7,2.4,0.0,357.0,6.7,28.1,1024.5,60.0
1951-02-28,0.6,-2.0,3.0,0.0,0.0,2.0,9.3,19.8,1034.2,144.0
1951-03-01,0.8,-0.3,2.6,0.5,0.0,347.0,7.0,19.1,1035.2,42.0
1951-03-02,0.0,-0.3,0.5,4.2,10.0,120.0,10.3,28.1,1030.7,0.0
1951-03-03,-2.0,-3.1,0.0,0.0,40.0,45.0,24.0,32.8,1034.2,42.0
1951-03-04,-2.2,-7.3,2.7,0.0,20.0,35.0,11.6,18.7,1032.4,492.0
1951-03-05,0.9,-3.0,6.5,0.0,0.0,285.0,7.5,15.5,1026.2,330.0
1951-03-06,0.0,-4.7,7.3,0.0,0.0,329.0,2.7,11.9,1021.6,492.0
1951-03-07,4.4,-4.0,9.7,0.0,0.0,53.0,19.1,34.9,1013.2,492.0
1951-03-08,4.4,2.4,6.9,0.0,0.0,44.0,29.6,43.6,1004.6,0.0
1951-03-09,0.8,0.2,3.7,0.0,0.0,42.0,21.6,35.6,1006.5,0.0
1951-03-10,2.0,-0.5,3.3,0.0,0.0,63.0,11.8,23.8,1011.2,0.0
1951-03-11,3.8,0.7,6.3,2.1,0.0,76.0,19.5,37.1,1005.2,12.0
1951-03-12,6.2,4.2,11.2,0.0,0.0,203.0,17.4,53.3,1009.6,402.0
1951-03-13,8.1,-0.4,14.0,4.2,0.0,87.0,12.6,54.7,1005.1,108.0
1951-03-14,7.6,5.9,11.6,1.6,0.0,200.0,26.2,83.9,1010.2,318.0
1951-03-15,7.7,4.7,11.0,0.0,0.0,249.0,19.0,54.7,1019.7,264.0
1951-03-16,8.7,-0.8,14.4,10.5,0.0,199.0,8.4,28.1,1022.4,438.0
1951-03-17,12.6,8.2,17.2,10.3,0.0,246.0,15.8,77.4,1012.0,156.0
1951-03-18,10.4,9.0,13.6,0.4,0.0,236.0,19.6,73.8,1010.6,162.0
1951-03-19,8.1,5.8,12.1,2.0,0.0,244.0,21.8,67.3,1009.4,66.0
1951-03-20,2.8,1.4,7.0,0.0,0.0,331.0,13.9,50.8,1024.2,402.0
1951-03-21,2.0,-0.2,7.2,0.0,0.0,351.0,12.1,38.9,1038.0,624.0
1951-03-22,4.1,-1.2,7.2,1.8,0.0,179.0,14.6,53.6,1029.2,0.0
1951-03-23,10.2,4.7,12.5,0.2,0.0,243.0,23.0,81.4,1013.9,72.0
1951-03-24,4.0,2.4,10.4,0.7,0.0,300.0,26.1,59.4,1014.9,168.0
1951-03-25,2.5,0.6,5.3,0.0,0.0,312.0,16.4,49.7,1020.9,258.0
1951-03-26,2.7,-0.8,4.1,3.2,0.0,222.0,14.4,42.8,1018.1,0.0
1951-03-27,5.6,3.2,9.6,7.4,0.0,257.0,22.7,52.6,1010.6,84.0
1951-03-28,2.6,-0.1,7.1,0.4,0.0,271.0,17.6,57.6,1018.2,372.0
1951-03-29,2.2,-1.8,6.1,0.0,0.0,282.0,7.7,20.9,1016.0,408.0
1951-03-30,6.8,-0.2,10.1,0.0,0.0,56.0,15.7,26.3,1011.2,204.0
1951-03-31,3.8,0.6,8.8,1.7,0.0,233.0,8.4,25.9,1018.9,138.0
1951-04-01,6.8,-0.4,10.0,1.5,0.0,167.0,19.1,53.6,1019.9,6.0
1951-04-02,5.9,3.6,10.2,1.0,0.0,202.0,14.7,72.4,1020.3,222.0
1951-04-03,5.6,2.1,10.1,1.3,0.0,256.0,10.7,41.0,1030.3,264.0
1951-04-04,8.2,0.2,13.4,0.0,0.0,201.0,10.7,41.4,1027.8,432.0
1951-04-05,8.1,5.6,15.2,0.0,0.0,263.0,8.8,24.1,1027.6,474.0
1951-04-06,10.6,0.5,15.8,0.0,0.0,228.0,9.0,36.0,1023.5,348.0
1951-04-07,11.0,8.8,17.0,7.6,0.0,193.0,18.7,47.9,1013.2,108.0
1951-04-08,6.4,3.2,9.8,1.9,0.0,192.0,21.4,63.4,1015.8,216.0
1951-04-09,6.4,3.2,10.2,3.4,0.0,171.0,22.5,55.4,1009.9,18.0
1951-04-10,6.6,4.7,10.7,0.3,0.0,213.0,27.4,66.2,1014.5,324.0
1951-04-11,4.8,1.6,9.4,0.3,0.0,291.0,13.0,50.4,1025.8,414.0
1951-04-12,6.8,-1.0,12.0,0.0,0.0,233.0,9.4,42.5,1028.3,624.0
1951-04-13,6.8,2.6,13.4,1.8,0.0,231.0,12.9,59.4,1021.5,66.0
1951-04-14,5.2,3.0,10.4,0.6,0.0,273.0,16.6,56.9,1026.5,516.0
1951-04-15,6.0,1.6,10.8,0.0,0.0,260.0,10.5,22.7,1035.1,456.0
1951-04-16,11.7,-1.3,19.3,0.0,0.0,225.0,10.6,44.6,1026.8,726.0
1951-04-17,9.8,5.9,15.4,0.0,0.0,312.0,14.8,33.5,1027.7,606.0
1951-04-18,11.2,3.0,17.4,0.0,0.0,46.0,12.6,21.6,1025.7,300.0
1951-04-19,12.8,8.7,19.0,0.3,0.0,54.0,11.2,25.9,1023.1,414.0
1951-04-20,7.0,5.8,10.8,3.0,0.0,23.0,26.0,45.4,1026.7,0.0
1951-04-21,9.1,6.1,14.8,0.0,0.0,2.0,14.4,42.8,1025.1,606.0
1951-04-22,8.5,2.7,13.5,0.0,0.0,39.0,16.8,34.6,1032.4,798.0
1951-04-23,11.8,0.4,16.6,0.0,0.0,61.0,17.0,41.4,1033.2,774.0
1951-04-24,12.9,1.8,20.3,0.0,0.0,54.0,17.9,35.6,1032.1,798.0
1951-04-25,16.3,9.2,25.2,0.0,0.0,54.0,18.5,28.4,1024.9,798.0
1951-04-26,17.0,6.7,22.6,0.2,0.0,241.0,10.7,38.9,1017.9,204.0
1951-04-27,10.8,9.8,16.8,9.2,0.0,11.0,8.9,28.4,1016.5,0.0
1951-04-28,6.6,5.2,8.6,0.0,0.0,245.0,14.7,45.0,1020.7,30.0
1951-04-29,5.6,2.0,9.0,0.0,0.0,12.0,6.6,13.3,1026.2,66.0
1951-04-30,7.0,0.0,12.3,0.0,0.0,40.0,8.3,23.4,1028.4,546.0
1951-05-01,12.8,-0.3,18.4,0.0,0.0,54.0,13.6,24.5,1026.7,744.0
1951-05-02,14.8,5.6,21.8,0.0,0.0,27.0,8.5,22.3,1023.4,780.0
1951-05-03,15.4,7.1,21.1,0.0,0.0,34.0,18.7,28.8,1019.8,762.0
1951-05-04,14.1,7.2,20.6,13.4,0.0,311.0,13.2,31.3,1016.3,396.0
1951-05-05,12.6,8.9,18.3,0.0,0.0,270.0,11.5,40.0,1020.9,606.0
1951-05-06,14.8,3.7,21.0,0.0,0.0,34.0,9.2,17.6,1018.8,768.0
1951-05-07,15.1,11.2,20.2,2.2,0.0,75.0,16.8,25.6,1013.7,300.0
1951-05-08,12.7,10.6,18.0,0.1,0.0,194.0,9.9,24.1,1011.5,186.0
1951-05-09,12.5,9.2,16.3,0.0,0.0,327.0,11.0,40.0,1017.7,252.0
1951-05-10,12.5,11.0,15.0,0.0,0.0,3.0,25.1,50.0,1017.4,96.0
1951-05-11,11.6,6.6,15.4,0.0,0.0,15.0,22.9,53.3,1023.5,702.0
1951-05-12,10.6,6.2,16.5,0.0,0.0,26.0,21.3,35.3,1025.7,516.0
1951-05-13,13.6,1.7,19.1,0.3,0.0,332.0,9.3,42.8,1020.5,522.0
1951-05-14,9.6,8.0,13.0,0.0,0.0,323.0,18.1,41.4,1023.2,108.0
1951-05-15,8.9,6.6,13.2,0.6,0.0,283.0,15.7,31.7,1025.1,108.0
1951-05-16,8.9,7.6,12.4,1.5,0.0,327.0,8.0,32.8,1020.2,12.0
1951-05-17,12.3,6.6,17.2,0.1,0.0,35.0,24.4,38.2,1020.3,204.0
1951-05-18,12.4,9.3,19.6,4.0,0.0,37.0,24.4,42.8,1021.4,408.0
1951-05-19,18.2,5.7,23.3,0.0,0.0,42.0,17.8,34.6,1017.8,798.0
1951-05-20,17.0,8.8,23.6,0.3,0.0,246.0,10.0,26.6,1017.0,708.0
1951-05-21,12.5,11.4,18.8,2.9,0.0,274.0,8.0,27.4,1020.6,198.0
1951-05-22,13.8,6.4,20.4,0.0,0.0,302.0,5.3,27.4,1022.6,180.0
1951-05-23,15.1,7.0,22.6,0.0,0.0,26.0,4.6,11.5,1025.6,336.0
1951-05-24,19.6,8.4,26.6,9.5,0.0,38.0,9.9,51.1,1025.6,672.0
1951-05-25,18.3,12.8,23.5,0.4,0.0,356.0,10.8,41.0,1022.2,276.0
1951-05-26,17.2,10.8,23.2,18.8,0.0,31.0,13.4,41.0,1015.2,372.0
1951-05-27,13.2,12.0,15.8,1.3,0.0,201.0,8.9,30.6,1013.3,0.0
1951-05-28,14.4,9.2,18.6,0.3,0.0,261.0,14.6,54.4,1017.3,324.0
1951-05-29,12.1,7.1,17.0,8.1,0.0,18.0,9.0,16.2,1023.0,264.0
1951-05-30,11.9,8.4,16.6,0.0,0.0,39.0,22.2,34.2,1025.8,282.0
1951-05-31,15.4,9.4,20.4,0.0,0.0,28.0,29.1,37.8,1025.7,846.0
1951-06-01,13.7,12.1,18.8,2.0,0.0,51.0,14.7,28.4,1023.7,222.0
1951-06-02,14.3,11.9,20.0,0.0,0.0,174.0,6.0,10.8,1020.4,222.0
1951-06-03,15.0,7.8,21.5,5.2,0.0,308.0,8.3,35.6,1020.7,432.0
1951-06-04,15.6,12.3,19.8,6.6,0.0,349.0,7.7,28.1,1021.5,168.0
1951-06-05,16.7,12.4,20.2,0.0,0.0,344.0,10.8,37.4,1020.5,330.0
1951-06-06,17.6,14.0,22.2,0.2,0.0,10.0,8.4,36.7,1019.3,294.0
1951-06-07,17.6,10.6,22.0,0.0,0.0,22.0,13.2,23.4,1019.4,798.0
1951-06-08,18.2,11.8,23.1,0.0,0.0,30.0,21.5,29.2,1014.9,732.0
1951-06-09,18.0,12.7,23.8,11.2,0.0,24.0,8.8,34.2,1015.7,594.0
1951-06-10,14.0,12.1,18.5,0.7,0.0,261.0,14.5,53.3,1022.4,342.0
1951-06-11,16.4,8.0,21.5,0.0,0.0,190.0,8.4,18.4,1029.6,690.0
1951-06-12,18.9,9.4,24.6,12.4,0.0,187.0,6.7,34.6,1026.9,270.0
1951-06-13,15.8,10.6,21.3,0.0,0.0,262.0,15.7,39.6,1032.1,564.0
1951-06-14,19.7,9.4,27.4,0.0,0.0,196.0,5.8,14.8,1030.1,852.0
1951-06-15,20.3,13.3,25.3,0.2,0.0,298.0,8.1,36.0,1027.6,288.0
1951-06-16,20.2,16.6,24.2,0.0,0.0,358.0,6.9,22.0,1028.4,210.0
1951-06-17,19.2,14.1,23.6,9.6,0.0,54.0,8.7,39.6,1024.2,306.0
1951-06-18,15.7,12.1,22.8,14.4,0.0,341.0,9.9,66.2,1024.9,90.0
1951-06-19,15.4,8.2,18.1,0.0,0.0,270.0,7.6,23.8,1029.9,270.0
1951-06-20,17.6,10.2,22.0,0.0,0.0,19.0,8.8,17.3,1031.6,696.0
1951-06-21,20.9,14.0,25.5,0.0,0.0,67.0,18.1,41.0,1027.2,882.0
1951-06-22,20.0,16.4,24.7,16.0,0.0,81.0,12.8,23.0,1020.8,138.0
1951-06-23,18.2,16.4,23.0,0.6,0.0,205.0,11.5,36.4,1016.0,366.0
1951-06-24,15.4,14.2,20.0,1.1,0.0,265.0,14.4,30.2,1016.6,84.0
1951-06-25,14.6,11.4,17.9,9.6,0.0,315.0,7.8,18.7,1020.1,48.0
1951-06-26,14.0,10.8,18.1,1.6,0.0,202.0,15.3,51.1,1023.3,162.0
1951-06-27,13.6,11.2,17.0,0.3,0.0,251.0,14.8,37.8,1026.5,24.0
1951-06-28,14.9,10.2,19.6,0.0,0.0,318.0,7.9,30.6,1026.5,222.0
1951-06-29,13.0,10.4,18.7,0.0,0.0,341.0,10.3,27.4,1029.6,636.0
1951-06-30,15.3,7.0,20.2,0.0,0.0,11.0,11.6,36.0,1032.5,750.0
1951-07-01,15.3,7.2,20.3,0.0,0.0,15.0,12.0,19.8,1033.1,774.0
1951-07-02,19.2,8.7,24.7,0.0,0.0,15.0,4.5,21.6,1030.8,840.0
1951-07-03,21.4,11.6,27.6,0.0,0.0,297.0,10.8,31.7,1026.4,756.0
1951-07-04,21.7,13.4,27.4,0.0,0.0,281.0,18.8,50.4,1020.4,756.0
1951-07-05,12.8,10.4,20.2,0.0,0.0,341.0,10.7,25.2,1027.4,240.0
1951-07-06,18.2,7.1,23.3,0.0,0.0,299.0,9.3,28.8,1027.6,348.0
1951-07-07,20.2,10.7,26.5,0.0,0.0,237.0,5.8,19.4,1026.0,582.0
1951-07-08,22.4,12.6,27.2,0.4,0.0,109.0,6.5,19.1,1019.5,456.0
1951-07-09,20.0,15.2,24.0,0.5,0.0,269.0,12.6,34.9,1020.3,288.0
1951-07-10,22.0,13.8,28.4,0.0,0.0,187.0,9.6,29.9,1022.4,750.0
1951-07-11,21.9,15.7,30.3,0.4,0.0,180.0,9.3,63.4,1020.5,408.0
1951-07-12,20.6,12.5,25.0,0.0,0.0,197.0,12.1,31.7,1026.0,792.0
1951-07-13,21.0,14.0,26.4,0.0,0.0,282.0,10.0,32.8,1025.5,744.0
1951-07-14,19.6,14.0,24.8,14.3,0.0,34.0,7.9,19.8,1024.1,264.0
1951-07-15,15.8,13.8,21.6,1.0,0.0,339.0,12.6,50.0,1024.8,168.0
1951-07-16,13.5,12.0,17.0,0.0,0.0,352.0,16.1,50.0,1031.2,0.0
1951-07-17,19.0,9.2,23.7,0.0,0.0,345.0,10.5,21.2,1032.2,750.0
1951-07-18,20.6,12.7,26.0,0.0,0.0,313.0,11.5,32.8,1029.6,528.0
1951-07-19,16.1,13.2,23.1,0.0,0.0,350.0,10.6,30.6,1030.4,780.0
1951-07-20,19.0,11.5,24.1,0.0,0.0,312.0,9.2,26.3,1028.5,138.0
1951-07-21,18.0,14.1,22.8,0.0,0.0,15.0,11.8,27.7,1030.4,642.0
1951-07-22,20.6,12.8,27.3,2.6,0.0,50.0,12.0,25.2,1022.8,780.0
1951-07-23,18.2,15.0,25.0,26.1,0.0,244.0,11.9,47.2,1018.4,252.0
1951-07-24,15.0,13.3,17.7,4.4,0.0,289.0,9.4,27.4,1023.5,48.0
1951-07-25,15.8,13.2,19.0,0.1,0.0,297.0,13.1,29.9,1029.2,60.0
1951-07-26,17.2,14.7,20.7,0.0,0.0,325.0,9.3,38.5,1031.3,168.0
1951-07-27,17.1,13.4,24.2,0.0,0.0,348.0,3.5,14.0,1033.0,462.0
1951-07-28,19.9,10.8,27.3,0.0,0.0,37.0,4.8,8.3,1030.5,834.0
1951-07-29,22.8,13.8,29.0,0.0,0.0,9.0,6.0,36.4,1027.4,516.0
1951-07-30,22.1,17.8,26.8,0.0,0.0,36.0,11.6,20.9,1026.0,378.0
1951-07-31,25.1,19.7,31.6,0.0,0.0,93.0,11.5,14.0,1023.2,570.0
1951-08-01,24.9,19.3,32.4,0.0,0.0,159.0,6.8,33.8,1022.4,414.0
1951-08-02,22.4,15.5,27.0,0.0,0.0,16.0,9.7,27.4,1025.4,444.0
1951-08-03,23.6,16.7,30.0,31.6,0.0,20.0,12.4,59.8,1024.2,444.0
1951-08-04,19.1,16.4,26.0,0.7,0.0,167.0,8.8,52.9,1021.6,300.0
1951-08-05,18.8,14.9,23.2,0.0,0.0,234.0,9.3,34.6,1021.8,450.0
1951-08-06,20.4,16.9,27.9,1.1,0.0,70.0,10.7,75.6,1018.7,678.0
1951-08-07,20.5,15.6,24.8,1.4,0.0,177.0,8.9,36.0,1017.6,276.0
1951-08-08,18.1,16.5,21.5,3.1,0.0,149.0,10.2,25.6,1010.7,90.0
1951-08-09,15.3,14.8,18.5,6.9,0.0,,14.8,50.8,1012.2,30.0
1951-08-10,16.3,11.6,21.7,0.6,0.0,258.0,9.0,45.0,1020.8,282.0
1951-08-11,16.3,12.3,21.7,0.0,0.0,216.0,14.0,43.9,1022.3,438.0
1951-08-12,17.0,12.9,22.4,0.8,0.0,190.0,14.2,55.4,1017.7,342.0
1951-08-13,16.2,12.3,21.5,0.2,0.0,238.0,12.2,37.4,1021.8,540.0
1951-08-14,14.4,11.2,19.7,0.0,0.0,262.0,8.4,28.8,1026.9,576.0
1951-08-15,16.2,6.8,23.0,0.0,0.0,2.0,1.6,16.6,1026.8,714.0
1951-08-16,17.2,10.6,21.4,0.0,0.0,339.0,9.9,25.6,1027.2,342.0
1951-08-17,16.4,9.2,22.5,1.0,0.0,351.0,3.9,18.4,1028.4,522.0
1951-08-18,17.6,13.6,25.0,0.0,0.0,359.0,2.8,18.0,1026.8,654.0
1951-08-19,21.4,10.2,28.0,0.7,0.0,51.0,5.6,32.4,1020.6,504.0
1951-08-20,17.2,16.4,21.8,8.2,0.0,337.0,3.3,23.4,1024.2,0.0
1951-08-21,15.2,14.6,18.1,0.8,0.0,338.0,4.3,10.8,1030.7,0.0
1951-08-22,17.1,12.5,22.3,0.0,0.0,350.0,1.3,11.5,1029.3,396.0
1951-08-23,17.4,10.9,23.0,0.0,0.0,358.0,1.9,13.3,1028.7,276.0
